# Characterisation golden for render, probe, contours and CSV (#570).
# field	case	portable	exact
# Re-record: FIELDGLASS_UPDATE_GOLDEN=1 cargo test -p fieldglass-napi characterisation
# `portable` is asserted on every target; `exact` only on the recorded
# libm (ADR-0009). See src/characterisation.rs for what each column holds.
grib1/spectral_simple_t63.grib1#00	probe/equirectangular/359,180	hit cell=359,180 geo=yes value=yes	c3f85f008af3a445
grib1/spectral_simple_t63.grib1#00	probe/equirectangular/7,3	hit cell=7,3 geo=yes value=yes	ed98acf032236bfa
grib1/spectral_simple_t63.grib1#00	probe/equirectangular/719,719	miss	c4e0642f982dc6de
grib1/spectral_simple_t63.grib1#00	probe/orthographic/0,0	miss	c4e0642f982dc6de
grib1/spectral_simple_t63.grib1#00	probe/orthographic/359,180	hit cell=0,120 geo=yes value=yes	f1a22d051548306e
grib1/spectral_simple_t63.grib1#00	probe/orthographic/7,3	miss	c4e0642f982dc6de
grib1/spectral_simple_t63.grib1#00	probe/orthographic/719,719	miss	c4e0642f982dc6de
grib1/spectral_simple_t63.grib1#00	probe/source/0,0	hit cell=0,0 geo=yes value=yes	4e4376ad23fd5fc9
grib1/spectral_simple_t63.grib1#00	probe/source/359,180	hit cell=359,180 geo=yes value=yes	c3f85f008af3a445
grib1/spectral_simple_t63.grib1#00	probe/source/7,3	hit cell=7,3 geo=yes value=yes	ed98acf032236bfa
grib1/spectral_simple_t63.grib1#00	probe/source/719,719	miss	c4e0642f982dc6de
grib1/spectral_simple_t63.grib1#00	render/equal_earth/bilinear	ok w=1479 h=720 opaque=937140	e2a3b62ae3f4fcdd
grib1/spectral_simple_t63.grib1#00	render/equal_earth/nearest	ok w=1479 h=720 opaque=937140	39c0e6163e32f688
grib1/spectral_simple_t63.grib1#00	render/equirectangular/bilinear	ok w=720 h=361 opaque=259920	71af9cbc0ea870fb
grib1/spectral_simple_t63.grib1#00	render/equirectangular/nearest	ok w=720 h=361 opaque=259920	5c391255ffce6c24
grib1/spectral_simple_t63.grib1#00	render/equirectangular/nearest+window	ok w=720 h=361 opaque=259920	921fd8dd3a833601
grib1/spectral_simple_t63.grib1#00	render/mollweide/bilinear	ok w=1440 h=720 opaque=812568	22575d61d755c6cd
grib1/spectral_simple_t63.grib1#00	render/mollweide/nearest	ok w=1440 h=720 opaque=812568	fd09cff762149bc4
grib1/spectral_simple_t63.grib1#00	render/orthographic/bilinear	ok w=720 h=720 opaque=405960	f0d525bca2073ff7
grib1/spectral_simple_t63.grib1#00	render/orthographic/nearest	ok w=720 h=720 opaque=405960	c127b09cdd7112bf
grib1/spectral_simple_t63.grib1#00	render/polar_stereographic/bilinear	ok w=720 h=720 opaque=405960	09d4c5ff2999effc
grib1/spectral_simple_t63.grib1#00	render/polar_stereographic/nearest	ok w=720 h=720 opaque=405960	fa95813be767d5de
grib1/spectral_simple_t63.grib1#00	render/robinson/bilinear	ok w=1420 h=720 opaque=891396	0f6ebc12717966c6
grib1/spectral_simple_t63.grib1#00	render/robinson/nearest	ok w=1420 h=720 opaque=891396	a17586b6001d88df
grib1/spectral_simple_t63.grib1#00	render/source/bilinear	ok w=720 h=361 opaque=259920	493a950a11ae268a
grib1/spectral_simple_t63.grib1#00	render/source/nearest	ok w=720 h=361 opaque=259920	493a950a11ae268a
grib1/spectral_simple_t63.grib1#00	render/source/nearest+flip_y	ok w=720 h=361 opaque=259920	2599816b8c8ac1f2
grib1/spectral_simple_t63.grib1#00	render/web_mercator/bilinear	ok w=720 h=361 opaque=259920	de65e66875e1068c
grib1/spectral_simple_t63.grib1#00	render/web_mercator/nearest	ok w=720 h=361 opaque=259920	4da4c218a8edcdbb
grib2/alternate_row_lambert.grib2	file	parsed=true fields=1	fc2e3f9795c31b44
grib2/alternate_row_lambert.grib2#00	meta	family=lambert ni=6 nj=5 reprojectable=true	c79d144fe30fa916
grib2/alternate_row_lambert.grib2#00	render/equirectangular/nearest	ok w=720 h=600 opaque=395620	2ae4f0b68984e2f5
grib2/alternate_row_lambert.grib2#00	render/source/nearest	ok w=6 h=5 opaque=30	a00fcf74c5cecddc
grib2/bifourier_diamond_no_axes.grib2	file	parsed=true fields=1	fc2e3f9795c31b44
grib2/bifourier_diamond_no_axes.grib2#00	meta	err	3bfbf8e313925536
grib2/bifourier_diamond_no_axes.grib2#00	render/equirectangular/nearest	err	675a58ae95e9b7bd
grib2/bifourier_diamond_no_axes.grib2#00	render/source/nearest	err	675a58ae95e9b7bd
grib2/bifourier_ellipse_ieee32.grib2	file	parsed=true fields=1	fc2e3f9795c31b44
grib2/bifourier_ellipse_ieee32.grib2#00	meta	err	3bfbf8e313925536
grib2/bifourier_ellipse_ieee32.grib2#00	render/equirectangular/nearest	err	675a58ae95e9b7bd
grib2/bifourier_ellipse_ieee32.grib2#00	render/source/nearest	err	675a58ae95e9b7bd
grib2/bifourier_ellipse_keepaxes.grib2	file	parsed=true fields=1	fc2e3f9795c31b44
grib2/bifourier_ellipse_keepaxes.grib2#00	meta	err	3bfbf8e313925536
grib2/bifourier_ellipse_keepaxes.grib2#00	render/equirectangular/nearest	err	675a58ae95e9b7bd
grib2/bifourier_ellipse_keepaxes.grib2#00	render/source/nearest	err	675a58ae95e9b7bd
grib2/bifourier_rectangle_keepaxes.grib2	file	parsed=true fields=1	fc2e3f9795c31b44
grib2/bifourier_rectangle_keepaxes.grib2#00	meta	err	3bfbf8e313925536
grib2/bifourier_rectangle_keepaxes.grib2#00	render/equirectangular/nearest	err	675a58ae95e9b7bd
grib2/bifourier_rectangle_keepaxes.grib2#00	render/source/nearest	err	675a58ae95e9b7bd
grib2/ccsds_regular_latlon.grib2	file	parsed=true fields=1	fc2e3f9795c31b44
grib2/ccsds_regular_latlon.grib2#00	meta	family=latlon ni=16 nj=31 reprojectable=true	0cb35944ca06e314
grib2/ccsds_regular_latlon.grib2#00	render/equirectangular/nearest	ok w=372 h=720 opaque=267840	c197fff5549f169d
grib2/ccsds_regular_latlon.grib2#00	render/source/nearest	ok w=16 h=31 opaque=496	8dc93032dbb6755d
grib2/ccsds_regular_latlon_24bit.grib2	file	parsed=true fields=1	fc2e3f9795c31b44
grib2/ccsds_regular_latlon_24bit.grib2#00	meta	family=latlon ni=16 nj=31 reprojectable=true	0cb35944ca06e314
